"","year","country","ccode","datastartyear","dataendyear","mk_onset_count","mk_offset_count","mk_ongoing_count","mk_location_ever","mk_responsible_ever","mk_ongoing_widescope","mk_ongoing_code","mk_ethnicflag","mk_ongoing","mk_onset","mk_offset","widetargeting","narrowtargeting"
"9807",1971,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9808",1972,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9809",1973,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9810",1974,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9811",1975,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9812",1976,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9813",1977,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9814",1978,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9815",1979,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9816",1980,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9817",1981,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9818",1982,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9819",1983,"India",750,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9820",1984,"India",750,1947,2023,1,0,1,1,1,0,"; ind1984s1","; 1",1,1,0,0,1
"9821",1985,"India",750,1947,2023,0,0,1,1,1,0,"; ind1984s1","; 1",1,0,0,0,1
"9822",1986,"India",750,1947,2023,0,0,1,1,1,0,"; ind1984s1","; 1",1,0,0,0,1
"9823",1987,"India",750,1947,2023,0,0,1,1,1,0,"; ind1984s1","; 1",1,0,0,0,1
"9824",1988,"India",750,1947,2023,0,0,1,1,1,0,"; ind1984s1","; 1",1,0,0,0,1
"9825",1989,"India",750,1947,2023,0,0,1,1,1,0,"; ind1984s1","; 1",1,0,0,0,1
"9826",1990,"India",750,1947,2023,2,0,3,1,1,0,"; ind1984s1; ind1990ns1; ind1990s1","; 1",1,1,0,0,1
"9827",1991,"India",750,1947,2023,0,0,3,1,1,0,"; ind1984s1; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9828",1992,"India",750,1947,2023,0,0,3,1,1,0,"; ind1984s1; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9829",1993,"India",750,1947,2023,0,0,3,1,1,0,"; ind1984s1; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9830",1994,"India",750,1947,2023,0,1,3,1,1,0,"; ind1984s1; ind1990ns1; ind1990s1","; 1",1,0,1,0,1
"9831",1995,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9832",1996,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9833",1997,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9834",1998,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9835",1999,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9836",2000,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9837",2001,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9838",2002,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9839",2003,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990ns1; ind1990s1","; 1",1,0,0,0,1
"9840",2004,"India",750,1947,2023,1,0,3,1,1,0,"; ind1990ns1; ind1990s1; ind2004ns1","; 0",1,1,0,1,0
"9841",2005,"India",750,1947,2023,0,0,3,1,1,0,"; ind1990ns1; ind1990s1; ind2004ns1","; 0",1,0,0,1,0
"9842",2006,"India",750,1947,2023,0,0,3,1,1,0,"; ind1990ns1; ind1990s1; ind2004ns1","; 0",1,0,0,1,0
"9843",2007,"India",750,1947,2023,0,0,3,1,1,0,"; ind1990ns1; ind1990s1; ind2004ns1","; 0",1,0,0,1,0
"9844",2008,"India",750,1947,2023,0,1,3,1,1,0,"; ind1990ns1; ind1990s1; ind2004ns1","; 0",1,0,1,1,0
"9845",2009,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990s1; ind2004ns1","; 0",1,0,0,1,0
"9846",2010,"India",750,1947,2023,0,0,2,1,1,0,"; ind1990s1; ind2004ns1","; 0",1,0,0,1,0
"9847",2011,"India",750,1947,2023,0,1,2,1,1,0,"; ind1990s1; ind2004ns1","; 0",1,0,1,1,0
"9848",2012,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9849",2013,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9850",2014,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9851",2015,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9852",2016,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9853",2017,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9854",2018,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9855",2019,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9856",2020,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9857",2021,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9858",2022,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9859",2023,"India",750,1947,2023,0,0,1,1,1,0,"; ind2004ns1","; 0",1,0,0,1,0
"9860",1984,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9861",1985,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9862",1986,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9863",1987,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9864",1988,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9865",1989,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9866",1990,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9867",1991,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9868",1992,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9869",1993,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9870",1994,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9871",1995,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9872",1996,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9873",1997,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9874",1998,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9875",1999,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9876",2000,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9877",2001,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9878",2002,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9879",2003,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9880",2004,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9881",2005,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9882",2006,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9883",2007,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9884",2008,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9885",2009,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9886",2010,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9887",2011,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9888",2012,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9889",2013,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9890",2014,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9891",2015,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9892",2016,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9893",2017,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9894",2018,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9895",2019,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9896",2020,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9897",2021,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9898",2022,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9899",2023,"Bhutan",760,1984,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9900",1947,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9901",1948,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9902",1949,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9903",1950,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9904",1951,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9905",1952,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9906",1953,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9907",1954,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9908",1955,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9909",1956,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9910",1957,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9911",1958,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9912",1959,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9913",1960,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9914",1961,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9915",1962,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9916",1963,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9917",1964,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9918",1965,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9919",1966,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9920",1967,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9921",1968,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9922",1969,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9923",1970,"Pakistan",770,1947,2023,0,0,0,0,0,0,"","",0,0,0,0,0
"9924",1971,"Pakistan",770,1947,2023,0,0,0,0,1,0,"","",0,0,0,0,0
"9925",1972,"Pakistan",770,1947,2023,0,0,0,0,1,0,"","",0,0,0,0,0
"9926",1973,"Pakistan",770,1947,2023,1,0,1,1,1,0,"; pak1973s1","; 1",1,1,0,0,1
"9927",1974,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak1973s1","; 1",1,0,0,0,1
"9928",1975,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak1973s1","; 1",1,0,0,0,1
"9929",1976,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak1973s1","; 1",1,0,0,0,1
"9930",1977,"Pakistan",770,1947,2023,0,1,1,1,1,0,"; pak1973s1","; 1",1,0,1,0,1
"9931",1978,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9932",1979,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9933",1980,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9934",1981,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9935",1982,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9936",1983,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9937",1984,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9938",1985,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9939",1986,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9940",1987,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9941",1988,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9942",1989,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9943",1990,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9944",1991,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9945",1992,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9946",1993,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9947",1994,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9948",1995,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9949",1996,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9950",1997,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9951",1998,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9952",1999,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9953",2000,"Pakistan",770,1947,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"9954",2001,"Pakistan",770,1947,2023,1,0,1,1,1,0,"; pak2001ns1","; 2",1,1,0,1,0
"9955",2002,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9956",2003,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9957",2004,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9958",2005,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9959",2006,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9960",2007,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9961",2008,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9962",2009,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9963",2010,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9964",2011,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9965",2012,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9966",2013,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9967",2014,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9968",2015,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9969",2016,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9970",2017,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9971",2018,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9972",2019,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9973",2020,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9974",2021,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9975",2022,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9976",2023,"Pakistan",770,1947,2023,0,0,1,1,1,0,"; pak2001ns1","; 2",1,0,0,1,0
"9977",1971,"Bangladesh",771,1971,2023,1,1,1,1,0,0,"; pak1971s1","; 1",1,1,1,0,1
"9978",1972,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9979",1973,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9980",1974,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9981",1975,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9982",1976,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9983",1977,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9984",1978,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9985",1979,"Bangladesh",771,1971,2023,0,0,0,1,0,0,"","",0,0,0,0,0
"9986",1980,"Bangladesh",771,1971,2023,1,0,1,1,1,0,"; bgd1980s1","; 1",1,1,0,0,1
"9987",1981,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9988",1982,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9989",1983,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9990",1984,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9991",1985,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9992",1986,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9993",1987,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9994",1988,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9995",1989,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9996",1990,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9997",1991,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9998",1992,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"9999",1993,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"10000",1994,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"10001",1995,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"10002",1996,"Bangladesh",771,1971,2023,0,0,1,1,1,0,"; bgd1980s1","; 1",1,0,0,0,1
"10003",1997,"Bangladesh",771,1971,2023,0,1,1,1,1,0,"; bgd1980s1","; 1",1,0,1,0,1
"10004",1998,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10005",1999,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10006",2000,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10007",2001,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10008",2002,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10009",2003,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10010",2004,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10011",2005,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10012",2006,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10013",2007,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10014",2008,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10015",2009,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10016",2010,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10017",2011,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10018",2012,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10019",2013,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10020",2014,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10021",2015,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10022",2016,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10023",2017,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10024",2018,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10025",2019,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10026",2020,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10027",2021,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10028",2022,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10029",2023,"Bangladesh",771,1971,2023,0,0,0,1,1,0,"","",0,0,0,0,0
"10030",1948,"Myanmar (Burma)",775,1948,2023,2,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,1,0,1,0
"10031",1949,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10032",1950,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10033",1951,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10034",1952,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10035",1953,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10036",1954,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10037",1955,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10038",1956,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10039",1957,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10040",1958,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10041",1959,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10042",1960,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10043",1961,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10044",1962,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10045",1963,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10046",1964,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10047",1965,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10048",1966,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10049",1967,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10050",1968,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10051",1969,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10052",1970,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10053",1971,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10054",1972,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10055",1973,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10056",1974,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10057",1975,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10058",1976,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10059",1977,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10060",1978,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10061",1979,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
"10062",1980,"Myanmar (Burma)",775,1948,2023,0,0,2,1,1,0,"; mmr1948s2; mmr1948s1","; 2",1,0,0,1,0
